Gene_acc,Gene_id,Signed_Rank_DM_vs_Plus,FDR_DM_vs_Plus,Signed_Rank_Plus_vs_Minus,FDR_Plus_vs_Minus,Desc
980,Tb927.10.5390,-0.033225130414709036,0.41773999999999994,-0.09761986484586689,0.49417,"hypothetical protein, conserved"
981,Tb927.10.540,0.4534063084826379,0.01043,-0.14955980568804064,0.23535,"ATP-dependent RNA helicase SUB2, putative"
982,Tb927.10.5400,0.018829978432925863,0.68619,0.002238472195999453,0.74042,"hypothetical protein, conserved"
983,Tb927.10.5430,0.11634610793030019,0.57403,0.05829550970081047,0.35017,"Flagellar C1a complex subunit C1a-32, putative"
984,Tb927.10.5440,-0.013113144984315568,0.49875,-0.0011115561048263413,0.75195,RNA editing endoribonuclease
985,Tb927.10.5450,0.09875487473520422,0.66089,-0.06042675607610465,0.6984,ISWI complex protein
986,Tb927.10.5480,0.3293954327684701,0.03879,0.18031028285334777,0.04054,"60S ribosomal protein L24, putative"
987,Tb927.10.5500,-0.09983200111284803,0.19666,0.1460023428172646,0.0748,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
988,Tb927.10.5520,-0.03399520470009317,0.38511999999999996,-0.1428446903333495,0.24153000000000002,"AmmeMemoRadiSam system protein B, putative"
989,Tb927.10.5530,-0.05758374558621253,0.31346999999999997,0.09066392626061667,0.21488000000000002,"hypothetical protein, conserved"
990,Tb927.10.5540,-0.047982431064368704,0.3915,-0.13639353691422657,0.44708000000000003,"hypothetical protein, conserved"
991,Tb927.10.5560,-0.09387823946792857,0.15012999999999999,-0.10806622432683757,0.39100999999999997,GPI alpha-mannosyltransferase III
992,Tb927.10.5580,0.14690149047702863,0.72582,-0.019973642265927228,0.9969899999999999,"hypothetical protein, conserved"
993,Tb927.10.5590,-0.06253858267970326,0.25229,-0.07710034224625258,0.60453,"protein phosphatase 2C, putative"
994,Tb927.10.560,-0.01516463599288519,0.7781399999999999,0.09814792228111306,0.72321,"40S ribosomal proteins S11, putative"
995,Tb927.10.5600,0.006069226051500772,0.61016,0.07296328170544171,0.26887,"hypothetical protein, conserved"
996,Tb927.10.5620,0.0535453502500915,0.8610200000000001,-0.313498636343571,0.009609999999999999,"fructose-bisphosphate aldolase, glycosomal"
997,Tb927.10.5630,0.18993458964441973,0.23922,0.03063572773806377,0.52418,"hypothetical protein, conserved"
998,Tb927.10.5640,0.006170968931424371,0.65296,-0.016148918287653795,0.8666,"Gem-associated protein 2, putative"
999,Tb927.10.5660,-0.13029656061607148,0.08809,0.019426072798826903,0.60535,"heat shock protein, putative"
1000,Tb927.10.5670,-0.11970236566077484,0.10146000000000001,-0.05641387460202957,0.73205,"N-acetyltransferase subunit Nat1, putative"
1001,Tb927.10.570,0.06503837974672733,0.8803700000000001,-0.04237812524004752,0.90894,"Sec8 exocyst complex component specific domain containing protein, putative"
1002,Tb927.10.5740,-0.007955787307928432,0.54738,0.14843464590992259,0.07582,"Protein of unknown function (DUF778), putative"
1003,Tb927.10.5750,0.05188193335733343,0.91132,0.045125866243232185,0.8275,"Extradiol ring-cleavage dioxygenase, putative"
1004,Tb927.10.5760,0.17540936689846653,0.28239000000000003,-0.07398955594046847,0.62748,"adenylate kinase, putative"
1005,Tb927.10.5770,0.029631474511650758,0.74235,-0.060728737815510365,0.69605,Valosin-containing protein
1006,Tb927.10.5780,0.06541183294610255,0.83283,-0.07378136042232859,0.6258600000000001,"amino acid tansporter, putative"
1007,Tb927.10.5790,0.04678241439862066,0.83026,-0.05870460002861127,0.7416,"hypothetical protein, conserved"
1008,Tb927.10.5810,0.19913119728814188,0.20374,-0.11256522076662927,0.3657,"The ARF-like 2 binding protein BART, putative"
1009,Tb927.10.5820,-0.22411784512015046,0.02189,-0.08921049233313647,0.52303,predicted RanGDP binding protein
1010,Tb927.10.5830,-0.008402257867341832,0.52428,-0.1646190331105726,0.17172,"hypothetical protein, conserved"
1011,Tb927.10.5840,0.06774647459355435,0.8198,-0.004765585628879957,0.78083,"translation elongation factor 1-beta, putative"
1012,Tb927.10.5860,0.3726719417532671,0.02239,-0.0034446606632314394,0.78482,"hypothetical protein, conserved"
1013,Tb927.10.5870,0.15864078746016563,0.34541,-0.006374100588002039,0.79018,Flagellum attachment zone protein 25
1014,Tb927.10.5880,-0.08684952872106315,0.17932,-0.043862370850667,0.82606,"Proteophosphoglycan, putative"
1015,Tb927.10.5890,0.189914437475333,0.23449,0.04308569515982784,0.44725,"Galactose oxidase, central domain containing protein, putative"
1016,Tb927.10.5900,0.2165119890498874,0.18205,0.049482452600728075,0.46721,"hypothetical protein, conserved"
1017,Tb927.10.5910,0.051847139327418544,0.8922700000000001,0.10073295948174477,0.20731,Basal body protein
1018,Tb927.10.5920,0.11873917995211783,0.54881,0.05542903349341174,0.37372,"hypothetical protein, conserved"
1019,Tb927.10.5940,-0.024628063097974728,0.42218,-0.08338996988609121,0.54676,"NEK family Serine/threonine-protein kinase, putative"
1020,Tb927.10.5950,-0.012272714192842918,0.6138,-0.015942987878833307,0.9795299999999999,"Serine/threonine-protein kinase NEK17, putative"
1021,Tb927.10.5970,0.0653825550093015,0.84291,-0.019181096744065866,0.87345,predicted zinc finger protein
1022,Tb927.10.5980,0.07992406558087024,0.8512,0.09998759827525518,0.29331,"leucine-rich repeat protein (LRRP), putative"
1023,Tb927.10.5990,0.06643329079101143,0.8242799999999999,0.02012282960091344,0.60453,"Centrosomal protein of 57 kDa, putative"
1024,Tb927.10.600,0.04108736350480859,0.79547,0.08902413117042013,0.19813,Mitochondrial ribosomal protein L29
1025,Tb927.10.6010,0.17980563999870106,0.26187,-0.048027427492342005,0.77337,"Cohesin subunit SCC3, putative"
1026,Tb927.10.6020,0.05796269235533834,0.8974700000000001,-0.2654007275261269,0.0336,"hypothetical protein, conserved"
1027,Tb927.10.6050,-0.00329211871103739,0.5452100000000001,-0.0028427846332425726,0.76345,clathrin heavy chain
1028,Tb927.10.6060,0.3448411167321056,0.03163,-0.04102542877811725,0.85408,universal minicircle sequence binding protein 2
1029,Tb927.10.6070,0.27464235820255156,0.07122,-0.04361585168169219,0.80366,universal minicircle sequence binding protein 1
1030,Tb927.10.6080,-0.009011567599224049,0.51008,-0.045746728008502276,0.79018,"proteasome subunit beta type-5, putative"
1031,Tb927.10.6090,-0.02830060034073681,0.42378000000000005,0.1861971057662068,0.027989999999999998,"tRNA pseudouridine synthase A, putative"
1032,Tb927.10.6110,0.08027540435246572,0.7611899999999999,0.017535851895074506,0.65465,"hypothetical protein, conserved"
1033,Tb927.10.6120,-0.2014056617030022,0.03879,-0.08037282476694402,0.59501,"Peptidase M76 family, putative"
1034,Tb927.10.6130,-0.24375694840363685,0.018680000000000002,-0.15713886641967184,0.19485999999999998,"hypothetical protein, conserved"
1035,Tb927.10.6150,0.14162252879591986,0.46003,-0.038450182581686615,0.84696,"neurobeachin/beige protein, putative"
1036,Tb927.10.6160,0.04684342322927238,0.8265600000000001,-0.04268132979610308,0.81713,"Sec34-like family, putative"
1037,Tb927.10.6170,0.16393537948549733,0.37701999999999997,-0.030742443802781527,0.88425,"hypothetical protein, conserved"
1038,Tb927.10.6180,-0.03733620618229975,0.3694,-0.00042510027472674545,0.75893,FLA1-like protein
1039,Tb927.10.6190,-0.04284398032074237,0.32878,-0.06159286225221568,0.6808,"aldehyde dehydrogenase, putative"
1040,Tb927.10.6200,0.9614916021295349,0.0,0.9335574314968882,0.0,"hypothetical protein, conserved"
1041,Tb927.10.6220,0.1323907596234061,0.4734,-0.024300307828432167,0.88475,5-3 exoribonuclease D
1042,Tb927.10.6230,0.2740855250952191,0.07122,-0.05566649410176783,0.72368,MORN repeat containing protein
1043,Tb927.10.6240,0.07750187300618168,0.79067,-0.1741071580660209,0.17172,"ras-like small GTPase, putative"
1044,Tb927.10.6260,0.04055334998823506,0.8184899999999999,0.02280162004807068,0.65435,"ATP-dependent DEAD/H RNA helicase, putative"
1045,Tb927.10.6280,0.21274599962342414,0.17419,0.002301217960571261,0.75321,"N-terminal glutamine amidase, putative"
1046,Tb927.10.6290,0.004010849815999189,0.5989899999999999,0.004999198157663751,0.71022,"ATP-dependent DEAD/H RNA helicase, putative"
1047,Tb927.10.630,0.13834256436369485,0.44326000000000004,-0.21630612243302605,0.07582,"hypothetical protein, conserved"
1048,Tb927.10.6300,0.14061651126192606,0.44891000000000003,0.17865145943274155,0.03083,Mitochondrial ribosomal protein S5
1049,Tb927.10.6310,0.07827100439205222,0.76978,-0.048225939745068384,0.7734,"major vault protein, putative"
1050,Tb927.10.6320,0.07210205737713885,0.79951,0.044144219632500564,0.43796,"CBF/Mak21 family, putative"
1051,Tb927.10.6330,0.10390606522257814,0.6825899999999999,0.0259411644818231,0.60422,kinetoplastid kinetochore protein 1
1052,Tb927.10.6340,0.03884264190188855,0.96006,0.14510792918162252,0.20531999999999997,"hypothetical protein, conserved"
1053,Tb927.10.6350,0.12989089639988016,0.50002,0.004414164710998034,0.7317899999999999,trypanin
1054,Tb927.10.6360,0.14582134702084296,0.4349,-0.1055376788222597,0.4823,FAZ-tip-localizing protein required for cytokinesis
1055,Tb927.10.6370,0.1516722977487821,0.37651,0.12938484291191693,0.10156,"60S ribosomal proteins L37, putative"
1056,Tb927.10.6380,0.12767265512785728,0.52461,-0.1773172385282896,0.15995,ring finger containing protein
1057,Tb927.10.640,-0.006935640569470877,0.58187,-0.41117203196271473,0.00216,"arginine N-methyltransferase, type II"
1058,Tb927.10.6410,-0.0926065187624232,0.15345999999999999,-0.06326663178184616,0.6822199999999999,DNA mismatch repair protein MSH6
1059,Tb927.10.6440,0.12973215382958067,0.50853,-0.17877332280837363,0.1238,phosphomannomutase
1060,Tb927.10.6460,0.13780036401120646,0.68824,-0.10258450993960723,0.84341,"protein phosphatase 2B, putative"
1061,Tb927.10.6480,0.16570733621446526,0.3467,-0.022543408687084664,0.87271,"hypothetical protein, conserved"
1062,Tb927.10.6490,0.11787939503760717,0.56828,-0.05689629516952032,0.7905300000000001,"KIAA1430 homologue, putative"
1063,Tb927.10.650,0.1386299214832223,0.4818,-0.1229887227243786,0.45801000000000003,Component of motile flagella 17
1064,Tb927.10.6510,0.14138180682634652,0.42218,-0.07182609545340371,0.63343,"chaperonin HSP60, mitochondrial precursor"
1065,Tb927.10.6530,0.17906069342456893,0.27079000000000003,-0.037325614467310794,0.83435,"Dolichyl-P-Man:Man(5)GlcNAc(2)-PP-dolichyl alpha-1,3-mannosyltransferase"
1066,Tb927.10.6540,0.250933060985345,0.09696,-0.13488126181335156,0.27086,"kinetoplastid-specific phospho-protein phosphatase, putative"
1067,Tb927.10.6550,0.07796259029742396,0.7936,-0.15509495499010484,0.19115,"Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region/Zinc-finger (CX5CX6HX5H) motif containing protein, putative |"
1068,Tb927.10.6570,0.04530026919046863,0.83244,0.0900018704895592,0.25747,"TPR repeat, putative"
1069,Tb927.10.660,0.13896398071056118,0.43687,-0.05037558988982372,0.7734,"2-oxoisovalerate dehydrogenase alpha subunit, putative"
1070,Tb927.10.6600,0.12783845290105483,0.50776,0.04669276735462406,0.45808999999999994,Kinetoplastid kinetochore protein 23
1071,Tb927.10.6610,0.24468941592835153,0.10342,0.08844814878742176,0.20407,"chaperone protein DnaJ, putative"
1072,Tb927.10.6630,0.2309202848593421,0.12928,0.18635370891907801,0.02723,"ATP-dependent RNA helicase DBP2A, putative"
1073,Tb927.10.6640,-0.1530099514916433,0.06106,-0.05376202949070655,0.76344,transmembrane emp24 domain-containing protein
1074,Tb927.10.6650,0.0772603956062268,0.78361,0.02688720971909876,0.5502100000000001,"G10 protein homologue, putative"
1075,Tb927.10.6670,0.21473999930376683,0.19352,-0.10935805307403366,0.46546000000000004,"dynein light chain, putative"
1076,Tb927.10.6680,-0.07252650192100571,0.21364,0.010474633311069048,0.66869,member of the NOL1/NOP2/sun family of proteins
1077,Tb927.10.6690,0.006357547663410762,0.61605,0.044534217820122,0.43742,protein tyrosine phosphatase 1
1078,Tb927.10.670,-0.05684903912381172,0.30949,-0.04824764005063065,0.8219299999999999,"hypothetical protein, conserved"
1079,Tb927.10.6700,0.00686063436186831,0.6167,0.009109568945782697,0.7003,Kinetochore interacting protein 3
1080,Tb927.10.6710,0.05505039454110077,0.8762200000000001,-0.017927594178422695,0.8608899999999999,"hypothetical protein, conserved"
1081,Tb927.10.6730,-0.0608505608621884,0.35845,-0.27301883234379193,0.030139999999999997,"Plasma-membrane choline transporter, putative"
1082,Tb927.10.6780,0.032423293865687035,0.76035,-0.006290983765225261,0.7899,"vacuolar protein sorting-associated protein 45, putative"
1083,Tb927.10.6790,-0.01071918402800674,0.50593,0.046806313940694025,0.53168,Gamma-tubulin complex component 3-like protein
1084,Tb927.10.680,0.003205706608007294,0.80432,-0.08414785666450109,0.63626,"Protein of unknown function (DUF971), putative"
1085,Tb927.10.6800,-0.008490244462694457,0.51313,-0.04423125081507887,0.7925800000000001,"developmentally regulated GTP-binding protein, putative"
1086,Tb927.10.6810,-0.15085553589526493,0.06225,-0.2298826284393096,0.047760000000000004,"guanylate kinase, putative"
1087,Tb927.10.6820,0.03348900560912522,0.77185,-0.18285421450817155,0.11442000000000001,"hypothetical protein, conserved"
1088,Tb927.10.6840,0.019537087336109017,0.7196100000000001,-0.046453273458862354,0.83047,"hypothetical protein, conserved"
1089,Tb927.10.6850,0.04037407573852429,0.80432,0.24097430378798496,0.01494,"Mitochondrial ribosomal protein S18, putative"
1090,Tb927.10.6870,-0.04643419122136035,0.37722,-0.09379147349215851,0.4863,"short-chain dehydrogenase, putative"
1091,Tb927.10.6880,0.08793904162240926,0.7196100000000001,-0.14206321271028513,0.23337,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic"
1092,Tb927.10.6950,-0.036295571945237824,0.36216,-0.17299369871891387,0.13639,"sterol 24-c-methyltransferase, putative"
1093,Tb927.10.6960,0.12653740261267327,0.50457,0.014848944740036382,0.65465,"hypothetical protein, conserved"
1094,Tb927.10.6970,0.08804333465508007,0.7245199999999999,-0.07198089798417705,0.62748,"serine peptidase, Clan SC, Family S9B"
1095,Tb927.10.6980,0.23401558383295798,0.12432,0.10574566968969742,0.17904,"caltractin, putative"
1096,Tb927.10.6990,0.25492537506889773,0.14132,-0.2492570638472306,0.03877,"hypothetical protein, conserved"
1097,Tb927.10.700,0.005253845056685912,0.5999899999999999,-0.09862429027811109,0.46088,"hypothetical protein, conserved"
1098,Tb927.10.7000,0.026343901115238207,0.7448100000000001,0.04696987446586645,0.4314,"hypothetical protein, conserved"
1099,Tb927.10.7010,-0.051718299506682754,0.32202,-0.13439722299493992,0.282,"hypothetical protein, conserved"
1100,Tb927.10.7020,-0.05954683704973416,0.25727,-0.001993899809756984,0.75642,"acid phosphatase, putative"
1101,Tb927.10.7050,-0.16967952407347928,0.04779,-0.14532483777754085,0.24481999999999998,Chromatin assembly factor 1 subunit B
1102,Tb927.10.7060,0.024491286737545262,0.7158399999999999,-0.05684672891186558,0.7217100000000001,Nucleoporin NUP96
1103,Tb927.10.7070,0.04666181624245071,0.86656,-0.10136906140136548,0.5976199999999999,small nuclear RNA-activating protein
1104,Tb927.10.7080,-0.008096302505387653,0.53984,-0.014213859219700802,0.8473700000000001,"ATP-dependent DEAD/H RNA helicase, putative"
1105,Tb927.10.7090,-0.700965239815432,0.00061,-0.22143248629923104,0.053689999999999995,"Alternative oxidase, mitochondrial"
1106,Tb927.10.710,-0.07063512803826641,0.21914,0.03313862145713323,0.5356,"hypothetical protein, conserved"
1107,Tb927.10.7100,-0.019383323466723765,0.49444,-0.22351610590041257,0.06783,delta-4 fatty acid desaturase
1108,Tb927.10.7110,-0.1689720939572476,0.06496,0.02103121003469617,0.66947,Myo-inositol 1-phosphate synthase
1109,Tb927.10.7120,0.19235406849901918,0.22303,-0.1832243802174257,0.11435,"hypothetical protein, conserved"
1110,Tb927.10.7130,-0.016355998118846436,0.4658,-0.03296397407193497,0.85674,"hypothetical protein, conserved"
1111,Tb927.10.7140,-0.13722618313844787,0.09594,-0.2068668683939564,0.07574,membrane-bound acid phosphatase 2
1112,Tb927.10.7190,-0.08924001083383029,0.17877,-0.025264668124642366,0.90894,"D-tyrosyl-tRNA deacylase, putative"
1113,Tb927.10.720,-0.015732851505502864,0.47498,-0.02718482932623027,0.8785,Flagellum attachment zone protein 24
1114,Tb927.10.7200,0.03332475736401052,0.76193,-0.07407052294686765,0.60193,"TPR repeat, putative"
1115,Tb927.10.7210,-0.04672476060593793,0.40691,0.03195214067633497,0.5802,Flagellum attachment zone protein 17
1116,Tb927.10.7230,0.1212109872014971,0.5329,-0.07266136511739783,0.6239399999999999,Flagellar Member 1
1117,Tb927.10.7240,-0.19645065790599417,0.05284,0.16503587103110579,0.07582,kinetoplastid kinetochore protein 14
1118,Tb927.10.7270,0.188274036835543,0.6137,-0.022344969501637526,0.99574,"hypothetical protein, conserved"
1119,Tb927.10.7280,0.018396943496353714,0.68642,-0.08391371029978606,0.56653,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative"
1120,Tb927.10.7290,0.10869712161136018,0.60119,-0.03470492015846922,0.8482700000000001,Flagellar Member 2
1121,Tb927.10.730,-0.01805329382192266,0.45828,-0.01885652727593798,0.85935,"ATP synthase, putative"
1122,Tb927.10.7310,0.047127080844471564,0.8256600000000001,0.07756467899889125,0.26745,"terminal uridylyltransferase 3, putative"
1123,Tb927.10.7320,0.17692495399437017,0.29409,0.10825787040792195,0.15104,"hypothetical protein, conserved"
1124,Tb927.10.7340,0.24213733501709814,0.11143,0.023225341585430506,0.5802,"40S ribosomal protein S24E, putative"
1125,Tb927.10.7350,0.09318535769592345,0.69633,-0.02204011631914299,0.87503,"hypothetical protein, conserved"
1126,Tb927.10.7380,-0.0023342082187055697,0.55045,0.08337653456405718,0.21885,"LSU ribosomal protein, mitochondrial, putative"
1127,Tb927.10.740,0.07365693977419006,0.79488,0.036739071558860796,0.52158,"structural maintenance of chromosome 4, putative"
1128,Tb927.10.7410,-0.08048507151118872,0.19118,-0.22360133510358796,0.052129999999999996,"succinyl-CoA ligase [GDP-forming] beta-chain, putative"
1129,Tb927.10.7420,0.06745897457770979,0.83734,0.06267952281894308,0.33782,"bromodomain factor 2 protein, putative"
1130,Tb927.10.7430,0.1489175316795431,0.40415999999999996,-0.008094345255327994,0.82042,"GTP-binding protein, putative"
1131,Tb927.10.7440,0.08010809525187733,0.76585,-0.0704913985151029,0.65187,ATP-dependent RNA helicase MTR4
1132,Tb927.10.7450,0.10529722182816435,0.63016,0.05237208528050123,0.39100999999999997,Ribosomal RNA processing protein 41A
1133,Tb927.10.7470,0.19068140148016235,0.24419000000000002,0.014065972933401966,0.67698,"RNA-binding protein, putative"
1134,Tb927.10.7480,-0.004862056330285645,0.5408,-0.06441433797305508,0.66969,"hypothetical protein, conserved"
1135,Tb927.10.7490,0.07316537448516389,0.79769,-0.05114843122605787,0.75937,"cullin 2, putative"
1136,Tb927.10.750,-0.14482021696481293,0.12208,-0.1544954643044747,0.36849,"hypothetical protein, conserved"
1137,Tb927.10.7500,0.1471125851023009,0.41283000000000003,-0.019462981836143554,0.8639899999999999,fibrillarin
1138,Tb927.10.7510,0.07384614158866634,0.80019,0.05615118470540443,0.37295,"chromatin binding protein, putative"
1139,Tb927.10.7520,-0.10742287132100353,0.12282,0.11169434507212984,0.12285,"folylpolyglutamate synthase, putative"
1140,Tb927.10.7540,0.029360484689079775,0.75734,-0.06351663825448797,0.7811899999999999,"VRR-NUC domain containing protein, putative"
1141,Tb927.10.7550,-0.031634690070607936,0.39883,0.00045111381205870945,0.74492,"hypothetical protein, conserved"
1142,Tb927.10.7560,-0.029329525145727578,0.38699,-0.07325689373716286,0.61595,"methyltransferase domain containing protein, putative"
1143,Tb927.10.7570,-0.02924901433652515,0.39782,-0.12711053756273807,0.29148,"dihydrolipoamide acetyltransferase E2 subunit, putative"
1144,Tb927.10.7580,0.07427428613565977,0.79932,-0.042985275901906914,0.8219299999999999,"Exportin-5, putative"
1145,Tb927.10.7590,-0.058578713239885206,0.2881,-0.0003100082746469991,0.7855300000000001,"hypothetical protein, conserved"
1146,Tb927.10.760,0.078934931143976,0.78099,0.03132602236972144,0.52863,"hypothetical protein, conserved"
1147,Tb927.10.7600,0.15213025810020508,0.50593,0.03592525451847014,0.65044,"Centrosomal protein POC5, putative"
1148,Tb927.10.7610,0.08747793593070642,0.72773,-0.06006222094167916,0.71035,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
1149,Tb927.10.7620,-0.08432314714384759,0.17918,-0.0689991685245253,0.65359,"mitochondrial ATP-dependent zinc metallopeptidase, putative"
1150,Tb927.10.7630,-0.03923367673302696,0.34209,-0.1444700291668583,0.22837,transportin2- like protein
1151,Tb927.10.7670,-0.004696786701399032,0.54983,0.0026152284345118725,0.7296699999999999,"Protein of unknown function (DUF2962), putative"
1152,Tb927.10.7680,0.07843492825346564,0.7662800000000001,0.002850553341861662,0.72553,"GTPase activating protein, putative"
1153,Tb927.10.7690,0.07671797964802661,0.78213,-0.021602096414220565,0.87303,Component of motile flagella 4
1154,Tb927.10.770,-0.00018240687262915055,0.65923,-0.06199212253352934,0.823,"RF-1 domain containing protein, putative"
1155,Tb927.10.7700,-0.10347886005416697,0.13051,-0.0328146555865751,0.8574,ATP-binding cassette protein subfamily G
1156,Tb927.10.7710,0.251089940519654,0.09459,0.1908313006551617,0.02721,"40S ribosomal protein S8, putative"
1157,Tb927.10.7730,0.1282130597058259,0.49001999999999996,-0.010190988413638753,0.8108,"Domain of unknown function (DUF4496), putative"
1158,Tb927.10.7740,-0.014333583291889948,0.47686999999999996,-0.010246005720155145,0.80374,protein transport protein SEC23
1159,Tb927.10.7750,0.24366657671283556,0.10707,0.012158311425509433,0.67702,"hypothetical protein, conserved"
1160,Tb927.10.7760,-0.12723612065409548,0.09147000000000001,-0.020778467197998154,0.87303,"hypothetical protein, conserved"
1161,Tb927.10.7780,-0.04880828406945151,0.35767,-0.05674646487576991,0.7542399999999999,Mitogen-activated protein kinase KFR1
1162,Tb927.10.7790,0.22278501278354468,0.13971,0.027113673898276132,0.54683,"ubiquitin fusion degradation protein, putative"
1163,Tb927.10.7800,0.07485886179414077,0.8512,0.045739092999540966,0.49796999999999997,"cop9 signalosome complex subunit, putative"
1164,Tb927.10.7810,-0.17610818849299534,0.14567,-0.1123926095335145,0.60905,"Pre-rRNA-processing protein ESF1, putative"
1165,Tb927.10.7840,0.04068704555753778,0.8316600000000001,0.04207480534007516,0.57386,"hypothetical protein, conserved"
1166,Tb927.10.7850,0.0637589512508397,0.83698,0.04849944879023135,0.45482,"protein-L-isoaspartate, putative"
1167,Tb927.10.7860,0.07061183872767823,0.81424,-0.13279345718869479,0.27310999999999996,"hypothetical protein, conserved"
1168,Tb927.10.7870,-0.006958903870865922,0.5776100000000001,-0.007764653612414567,0.8314299999999999,"hypothetical protein, conserved"
1169,Tb927.10.7880,0.2049171531411128,0.21444000000000002,-0.06939450828909872,0.7310399999999999,"Sperm tail/Sperm tail C-terminal domain containing protein, putative"
1170,Tb927.10.7890,0.027009660012217312,0.72582,-0.12127730593215638,0.40443,"hypothetical protein, conserved"
1171,Tb927.10.790,-0.022891933525148556,0.45548999999999995,-0.01851800125827365,0.88028,"vesicle-associated membrane protein, putative"
1172,Tb927.10.7910,0.011983991048365695,0.66089,-0.03063494983395011,0.9128200000000001,"RNA editing complex protein, putative"
1173,Tb927.10.7920,0.12914392299799685,0.50484,0.037697535217721775,0.48908999999999997,"hypothetical protein, conserved"
1174,Tb927.10.7925,0.1810612085551793,0.29730999999999996,-0.21459779491747544,0.0726,hypothetical protein
1175,Tb927.10.7930,0.10024560305308838,0.6941,-0.07645778707331298,0.65856,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
1176,Tb927.10.7940,0.07965127333449024,0.77323,-0.10508574668712427,0.42701000000000006,"methyltransferase, putative"
1177,Tb927.10.7960,0.6325626498783524,0.0022,0.03248631867581385,0.60573,"hypothetical protein, conserved"
1178,Tb927.10.7970,-0.021124070796497176,0.56504,0.1384995442898674,0.18605,"Organic solute transporter Ostalpha, putative"
1179,Tb927.10.7985,0.07745767301891321,0.7784300000000001,0.1274499183087804,0.29975999999999997,hypothetical protein
1180,Tb927.10.7990,-0.04915976348445666,0.29883000000000004,0.01832365961584354,0.6080300000000001,"replication factor C subunit 3, putative"
1181,Tb927.10.800,0.18117107344070735,0.26678,0.0672734745574879,0.29638000000000003,"hypothetical protein, conserved"
1182,Tb927.10.8000,0.16237437617794934,0.33282,0.018379928591054487,0.6228,"hypothetical protein, conserved"
1183,Tb927.10.8010,0.12889527175493373,0.49022,0.005618196558940389,0.70585,"hypothetical protein, conserved"
1184,Tb927.10.8020,-0.21929034221946306,0.02356,-0.018694517185293563,0.86026,prolyl endopeptidase
1185,Tb927.10.8030,0.23886010913687514,0.1149,-0.00913220303209836,0.79847,Mitochondrial ATP synthase subunit 5
1186,Tb927.10.8040,0.07453509441696866,0.79951,0.00526661935034925,0.70905,"beta adaptin, putative"
1187,Tb927.10.8050,0.04693252505737045,0.8340799999999999,-0.05713868361924308,0.74042,"TFIIF-stimulated CTD phosphatase, putative"
1188,Tb927.10.8060,-0.01799634202760035,0.45816,-0.01578522524751567,0.84696,"SET domain containing protein, putative"
1189,Tb927.10.8070,-0.08474176356346824,0.24833000000000002,0.008791480331373126,0.72567,"ATPase, putative"
1190,Tb927.10.8080,0.010023748536815456,0.62788,0.005295702372608839,0.71167,"Uncharacterized conserved protein (DUF2042), putative"
1191,Tb927.10.8090,0.05359739377179519,0.8842899999999999,-0.10127660702173202,0.45103999999999994,"hypothetical protein, conserved"
1192,Tb927.10.810,-0.060678751372524854,0.26678,0.008228884328025626,0.70136,"Pentatricopeptide repeat protein (PPR), putative"
1193,Tb927.10.8110,-0.024166003290748472,0.45131000000000004,0.027412748000041842,0.55519,"Protein of unknown function (DUF2453), putative"
1194,Tb927.10.8140,0.09103895832350181,0.70272,0.030479698646518064,0.5494399999999999,"EVE domain containing protein, putative"
1195,Tb927.10.8160,-0.049880145042850266,0.31311,-0.35741854592723177,0.0034200000000000003,"hypothetical protein, conserved"
1196,Tb927.10.8170,0.044605408162116174,0.81802,-0.031640446705206625,0.86354,Nucleoporin NUP144
1197,Tb927.10.8180,0.0014853376607196509,0.6766399999999999,0.024562244829484207,0.6846800000000001,"hypothetical protein, conserved"
1198,Tb927.10.8190,0.06980187572584877,0.81309,-0.052116276842907434,0.75665,"T-complex protein 1, theta subunit, putative"
1199,Tb927.10.820,0.09565976876092254,0.69375,0.04195716741015544,0.4725,"hypothetical protein, conserved"
1200,Tb927.10.8200,0.0853926679276083,0.73995,0.030355421548659174,0.54489,"Ribosomal protein L1p/L10e family, putative"
1201,Tb927.10.8210,-0.03772034602782422,0.35674,-0.0761486642862068,0.60422,KREPA2
1202,Tb927.10.8230,0.14935519996703492,0.38499,-0.07035776676440189,0.6260100000000001,protein disulfide isomerase 2
1203,Tb927.10.8240,0.21381044564060653,0.17228,0.08693744646836668,0.2165,Cytokinesis initiation factor 4
1204,Tb927.10.8270,0.020849449599934827,0.69075,-0.08724048452930835,0.53563,eukaryotic translation initiation factor 3 subunit c
1205,Tb927.10.8280,0.009537284254315196,0.7936,0.13450731657170137,0.50113,U1A small nuclear ribonucleoprotein
1206,Tb927.10.830,0.08052803828394767,0.76642,-0.06975232858902344,0.65856,"adenylate kinase, putative"
1207,Tb927.10.8310,0.051346035821535733,0.84316,0.053773548547547116,0.37926,histone acetyltransferase
1208,Tb927.10.8320,0.5856064605961359,0.00303,0.8103259291712329,0.0,"cytochrome oxidase subunit IX, putative"
1209,Tb927.10.8330,0.12972944978082246,0.5999899999999999,0.03710132214634647,0.5617800000000001,"S. cerevisiae PSP1 homologue, putative"
